stt,ma_ck,url,datetime,ngay_su_kien,nhan_duyen,nhan_an,nhan_final,nguon_nhan
1253,VIC,https://cafef.vn/65-kenh-da-an-xoa-120-video-bia-dat-xuyen-tac-vu-khong-tap-doan-vingroup-188250912075013516.chn,9/12/2025 7:50,9/12/2025,trung_tinh,trung_tinh,trung_tinh,nhat_tri
1254,PLX,https://cafef.vn/doanh-nghiep-co-doanh-thu-vuot-xa-vingroup-gap-doi-hoa-phat-the-gioi-di-dong-vietnam-airlines-moi-ngay-bo-tui-780-ty-188250127072615535.chn,1/27/2025 7:25,1/27/2025,trung_tinh,,trung_tinh,duyen
1255,FPT,https://cafef.vn/sau-cu-bat-tay-voi-ty-phu-jensen-huang-tap-doan-fpt-don-nhan-tin-cuc-vui-tai-nhat-ban-188250205210120549.chn,2/6/2025 0:01,2/6/2025,tich_cuc,,tich_cuc,duyen
1256,SHB,https://cafef.vn/shb-duoc-nhnn-chap-thuan-tang-von-dieu-le-len-53442-ty-dong-188260303074452792.chn,3/3/2026 7:44,3/3/2026,trung_tinh,,trung_tinh,duyen
1257,POW,https://cafef.vn/lo-dien-doanh-nghiep-dan-dat-lien-danh-dau-tu-sieu-du-an-gan-60000-ty-tai-nghe-an-188260219203140319.chn,2/19/2026 20:31,2/20/2026,,trung_tinh,trung_tinh,an
1258,TCB,https://cafef.vn/techcombank-mobile-chieu-long-khach-hang-bang-loat-tinh-nang-vuot-troi-188231228160104875.chn,12/28/2023 17:30,12/29/2023,trung_tinh,,trung_tinh,duyen
1259,MBB,https://cafef.vn/cong-ty-con-cua-scic-da-ban-khop-lenh-toan-bo-so-co-phieu-mbb-nam-giu-188240315201025759.chn,3/15/2024 20:30,3/18/2024,trung_tinh,,trung_tinh,duyen
1260,GAS,https://cafef.vn/du-an-trong-diem-lo-b-o-mon-su-tu-trang-2b-dang-tao-ra-khoi-luong-cong-viec-khong-lo-len-den-hang-ty-usd-cho-pvd-pvs-18825070410061419.chn,7/4/2025 10:09,7/4/2025,trung_tinh,,trung_tinh,duyen
1261,GVR,https://cafef.vn/co-phieu-gvr-trang-ben-ban-dong-tien-bat-day-kich-hoat-cu-tang-kich-tran-188260327231205772.chn,3/28/2026 0:06,3/30/2026,trung_tinh,,trung_tinh,duyen
1262,VIC,https://cafef.vn/ha-tinh-sap-co-nha-may-san-xuat-o-to-dien-7300-ty-cong-suat-400000-xenam-188241129233148936.chn,11/30/2024 0:00,12/2/2024,trung_tinh,,trung_tinh,duyen
1263,VIC,https://cafef.vn/ong-pham-nhat-vuong-lam-vi-dam-me-khong-nhan-thu-lao-khong-co-tuc-tien-mat-khong-huong-esop-khong-ban-co-phieu-188250331131555745.chn,3/31/2025 13:15,3/31/2025,,trung_tinh,trung_tinh,an
1264,PLX,https://cafef.vn/petrolimex-muon-ban-mang-kinh-doanh-tai-lao-188250218140207773.chn,2/18/2025 14:13,2/18/2025,,trung_tinh,trung_tinh,an
1265,STB,https://cafef.vn/mot-quy-ngoai-tiep-tuc-giam-so-huu-tai-sacombank-188250312160432476.chn,3/12/2025 16:04,3/13/2025,,trung_tinh,trung_tinh,an
1266,TCB,https://cafef.vn/techcombank-gianh-giai-vang-stevie-awards-chau-a-thai-binh-duong-xay-dung-thuong-hieu-tu-noi-luc-tao-dau-an-khu-vuc-va-quoc-te-188250512131429468.chn,5/12/2025 13:14,5/12/2025,trung_tinh,,trung_tinh,duyen
1267,VHM,https://cafef.vn/co-phieu-vingroup-tang-tran-sau-ky-co-cau-etf-song-gio-18825062315371447.chn,6/23/2025 15:37,6/24/2025,tich_cuc,trung_tinh,trung_tinh,bat_dong_uu_tien_an
1268,FPT,https://cafef.vn/fpt-chinh-thuc-xuat-hien-tren-san-bong-ngoai-hang-anh-noi-got-sabeco-hoang-anh-gia-lai-ton-dong-a-188250414225601211.chn,4/15/2025 0:05,4/15/2025,,trung_tinh,trung_tinh,an
1269,HPG,https://cafef.vn/ty-phu-tran-dinh-long-phu-yen-giao-cho-hoa-phat-manh-dat-co-le-la-cuoi-cung-o-viet-nam-co-the-xay-nha-may-thep-18825041710475202.chn,4/17/2025 10:47,4/17/2025,,trung_tinh,trung_tinh,an
1270,HPG,https://cafef.vn/ty-phu-tran-dinh-long-vua-lap-doi-dac-nhiem-de-thuc-hien-3-du-an-5-ty-usd-tai-phu-yen-188250415143212049.chn,4/15/2025 14:32,4/15/2025,trung_tinh,,trung_tinh,duyen
1271,TPB,https://cafef.vn/ong-do-anh-tu-tu-nhiem-thanh-vien-hdqt-tai-tpbank-va-tps-188250321101353422.chn,3/21/2025 10:13,3/21/2025,trung_tinh,,trung_tinh,duyen
1272,SSI,https://cafef.vn/thi-phan-moi-gioi-cua-ssi-tren-hose-len-cao-nhat-22-quy-188260108201730701.chn,1/8/2026 20:17,1/9/2026,,trung_tinh,trung_tinh,an
1273,FPT,https://cafef.vn/ong-hoang-nam-tien-khoe-fpt-software-chinh-thuc-can-moc-1-ty-usd-doanh-thu-fsoft-japan-lot-top-30-cong-ty-it-lon-nhat-nhat-ban-188231222131533155.chn,12/22/2023 13:32,12/22/2023,tich_cuc,,tich_cuc,duyen
1274,VRE,https://cafef.vn/tgd-berjaya-viet-nam-nguyen-hoai-nam-noi-ve-vu-dau-tu-vao-vincom-retail-va-bi-kip-dieu-quan-trong-nhat-khi-dau-tu-da-nganh-la-dam-bo-va-phai-bo-quyet-liet-188240429221815953.chn,4/30/2024 7:02,4/30/2024,,trung_tinh,trung_tinh,an
1275,BVH,https://cafef.vn/tap-doan-bao-viet-sap-chi-hon-780-ty-dong-tra-co-tuc-nam-2024-188251106093031878.chn,11/6/2025 9:30,11/6/2025,trung_tinh,,trung_tinh,duyen
1276,MWG,https://cafef.vn/dai-gia-ban-le-the-gioi-di-dong-fpt-retail-digiworld-dat-ke-hoach-tham-vong-nam-2025-loi-nhuan-tang-truong-hang-chuc-phan-tram-doanh-thu-pha-dinh-lich-su-18825022722211441.chn,2/28/2025 0:01,2/28/2025,,trung_tinh,trung_tinh,an
1277,MSN,https://cafef.vn/co-phieu-mch-lap-dinh-lich-su-ngay-ngay-dau-sang-hose-co-hoi-nao-cho-nhung-nha-dau-tu-den-muon-va-bai-toan-dinh-gia-lai-msn-188251226223712592.chn,12/27/2025 0:01,12/29/2025,tich_cuc,trung_tinh,trung_tinh,bat_dong_uu_tien_an
1278,POW,https://cafef.vn/pv-power-sau-4-nam-chua-sap-xep-chuyen-doi-duoc-2-chi-nhanh-va-thoai-xong-toan-bo-von-tai-8-doanh-nghiep-188250220111820075.chn,2/20/2025 14:18,2/20/2025,,trung_tinh,trung_tinh,an
1279,VIC,https://cafef.vn/ty-phu-pham-nhat-vuong-da-dau-tu-nhung-du-an-nao-tai-thanh-hoa-18825011514101279.chn,1/15/2025 14:11,1/15/2025,trung_tinh,,trung_tinh,duyen
1280,GVR,https://cafef.vn/tap-doan-cao-su-gvr-uoc-lai-gan-2400-ty-dong-trong-9-thang-tang-22-so-voi-cung-ky-188240930164042516.chn,9/30/2024 16:41,10/1/2024,trung_tinh,,trung_tinh,duyen
1281,VIC,https://cafef.vn/mo-xe-ky-luc-doanh-thu-192000-ty-dong-cua-vingroup-tien-ve-tu-dau-188250125074733936.chn,1/25/2025 8:47,1/27/2025,,tich_cuc,tich_cuc,an
1282,MWG,https://cafef.vn/the-gioi-di-dong-dong-cua-5-cong-ty-con-188250205143638523.chn,2/5/2025 14:36,2/5/2025,,trung_tinh,trung_tinh,an
1283,VIC,https://cafef.vn/vo-ong-pham-nhat-vuong-tro-thanh-ty-phu-usd-188250925155002769.chn,9/25/2025 15:49,9/26/2025,tich_cuc,trung_tinh,trung_tinh,bat_dong_uu_tien_an
1284,SHB,https://cafef.vn/vao-ngay-sinh-nhat-tuoi-63-bau-hien-giau-them-hang-chuc-ty-dong-188251029155116928.chn,10/29/2025 15:51,10/30/2025,,trung_tinh,trung_tinh,an
1285,TCB,https://cafef.vn/buoc-dot-pha-moi-o-techcombank-188240628183340072.chn,6/28/2024 18:32,7/1/2024,,trung_tinh,trung_tinh,an
1286,SHB,https://cafef.vn/shb-lai-truoc-thue-6860-ty-dong-trong-6-thang-dau-nam-cir-thap-nhat-toan-nganh-18824073010123405.chn,7/30/2024 10:12,7/30/2024,,tich_cuc,tich_cuc,an
1287,FPT,https://cafef.vn/cong-ty-nha-nguoi-ta-fpt-cho-can-bo-nhan-vien-vay-mua-nha-tau-xe-lai-suat-thap-esop-hang-nam-188240314142307715.chn,3/14/2024 14:51,3/14/2024,trung_tinh,trung_tinh,trung_tinh,nhat_tri
1288,FPT,https://cafef.vn/fpt-dat-muc-tieu-doanh-thu-nam-2025-hon-3-ty-usd-loi-nhuan-nam-thu-5-lien-tiep-tang-truong-tren-20-188250208142514152.chn,2/8/2025 14:26,2/10/2025,trung_tinh,,trung_tinh,duyen
1289,VIC,https://cafef.vn/tat-ca-do-don-su-chu-y-vao-co-phieu-vingroup-188250401165439543.chn,4/1/2025 16:54,4/2/2025,trung_tinh,,trung_tinh,duyen
1290,VRE,https://cafef.vn/vincom-retail-hoan-tat-chuyen-nhuong-vincom-center-nguyen-chi-thanh-188251028130324343.chn,10/28/2025 13:03,10/28/2025,trung_tinh,trung_tinh,trung_tinh,nhat_tri
1291,VIB,https://cafef.vn/vib-doanh-thu-tang-8-loi-nhuan-quy-1-dat-hon-2500-ty-dong-18824042015045869.chn,4/22/2024 8:00,4/22/2024,tich_cuc,,tich_cuc,duyen
1292,VCB,https://cafef.vn/cuoc-dua-von-hoa-25-nam-mot-cong-ty-thuy-dien-tung-giu-ngoi-vua-truoc-khi-nhung-ga-khong-lo-fpt-vinamilk-vietcombank-tran-len-san-188250702070405395.chn,7/2/2025 7:03,7/2/2025,trung_tinh,,trung_tinh,duyen
1293,TCB,https://cafef.vn/pho-tong-giam-doc-techcombank-muon-ban-bot-co-phieu-188240216202328953.chn,2/16/2024 20:22,2/19/2024,trung_tinh,,trung_tinh,duyen
1294,VHM,https://cafef.vn/suc-nong-cua-thuong-vu-lon-nhat-lich-su-chung-khoan-viet-nam-day-co-phieu-vinhomes-len-cao-nhat-8-thang-von-hoa-tang-2-ty-usd-188241014145906955.chn,10/14/2024 14:58,10/14/2024,trung_tinh,,trung_tinh,duyen
1295,VJC,https://cafef.vn/vietjet-dat-doanh-thu-2024-gan-72000-ty-dong-cao-nhat-tu-truoc-den-nay-188250204105313787.chn,2/4/2025 10:53,2/4/2025,,tich_cuc,tich_cuc,an
1296,VIC,https://cafef.vn/doanh-thu-quy-32024-cua-vinfast-tang-gan-50-so-cung-ky-xay-them-nha-may-moi-o-ha-tinh-de-san-xuat-vf3-va-vf5-188241126194517442.chn,11/26/2024 19:48,11/27/2024,tich_cuc,tich_cuc,tich_cuc,nhat_tri
1297,VRE,https://cafef.vn/vincom-retail-bo-nhiem-tong-giam-doc-moi-188231011093031329.chn,10/11/2023 9:42,10/11/2023,,trung_tinh,trung_tinh,an
1298,MWG,https://cafef.vn/clip-sep-lon-the-gioi-di-dong-tu-tay-don-dep-sau-dai-hoi-co-dong-188250427222945851.chn,4/28/2025 0:08,4/28/2025,trung_tinh,trung_tinh,trung_tinh,nhat_tri
1299,VNM,https://cafef.vn/vinamilk-vnm-don-dap-chia-co-tuc-2-dot-lien-tiep-tong-so-tien-hon-2900-ty-dong-188231208164924606.chn,12/8/2023 16:41,12/11/2023,trung_tinh,,trung_tinh,duyen
1300,VIB,https://cafef.vn/dhdcd-vib-chia-co-tuc-tien-mat-va-thuong-co-phieu-tong-ty-le-295-ke-hoach-loi-nhuan-12045-ty-dong-trong-nam-2024-188240402091217756.chn,4/2/2024 9:41,4/2/2024,trung_tinh,trung_tinh,trung_tinh,nhat_tri
1301,HPG,https://cafef.vn/chu-tich-tran-dinh-long-khang-dinh-hoa-phat-thanh-cong-vi-khong-bi-bien-thanh-tap-doan-ho-hang-lam-viec-tai-cong-ty-gia-dinh-tri-tai-sao-khien-nhan-vien-so-hai-188240229175533205.chn,2/29/2024 17:55,3/1/2024,trung_tinh,,trung_tinh,duyen
1302,VHM,https://cafef.vn/vinhomes-phat-hanh-2000-ty-dong-trai-phieu-giua-luc-thuc-hien-thuong-vu-mua-lai-co-phieu-lich-su-188241122161229547.chn,11/22/2024 16:12,11/25/2024,trung_tinh,,trung_tinh,duyen
1303,MWG,https://cafef.vn/the-gioi-di-dong-giai-the-2-cong-ty-con-trong-do-co-ca-uoc-mo-cua-ong-nguyen-duc-tai-188240509110534377.chn,5/9/2024 11:05,5/9/2024,,trung_tinh,trung_tinh,an
1304,MSN,https://cafef.vn/masan-group-rot-them-hon-5400-ty-dong-vao-the-sherpa-chuyen-giao-toan-bo-masan-meatlife-va-wineco-cho-masan-agri-188231024125610641.chn,10/24/2023 13:17,10/24/2023,,trung_tinh,trung_tinh,an
1305,VNM,https://cafef.vn/loi-nhuan-quy-32023-cua-vinamilk-cao-nhat-hai-nam-cam-hon-26500-ty-tien-mat-va-tien-gui-188231031104830627.chn,10/31/2023 10:48,10/31/2023,trung_tinh,,trung_tinh,duyen
1306,VIC,https://cafef.vn/vingroup-bao-lanh-cho-vinfast-phat-hanh-toi-da-2500-ty-dong-trai-phieu-188250627152149497.chn,6/27/2025 15:59,6/30/2025,trung_tinh,,trung_tinh,duyen
1307,VHM,https://cafef.vn/von-hoa-vinhomes-vuot-200000-ty-dong-188241021205207881.chn,10/21/2024 20:50,10/22/2024,trung_tinh,trung_tinh,trung_tinh,nhat_tri
1308,TCB,https://cafef.vn/techcombank-du-kien-danh-20tong-loi-nhuan-sau-thue-de-chia-co-tuc-tien-mat-moi-nam-thuc-hien-luon-trong-nam-2024-188240122180637862.chn,1/22/2024 20:25,1/23/2024,,trung_tinh,trung_tinh,an
1309,HPG,https://cafef.vn/hoa-phat-dau-tu-san-xuat-van-san-cao-cap-muc-tieu-lot-top-3-doanh-nghiep-lon-nhat-sau-5-nam-1882505191024459.chn,5/19/2025 10:28,5/19/2025,trung_tinh,trung_tinh,trung_tinh,nhat_tri
1310,VIC,https://cafef.vn/ty-phu-pham-nhat-vuong-kiem-17-ty-usd-chi-sau-6-tieng-188251222160401303.chn,12/22/2025 16:03,12/23/2025,trung_tinh,trung_tinh,trung_tinh,nhat_tri
1311,TCB,https://cafef.vn/softpos-cung-techcombank-de-dang-thanh-toan-cung-dien-thoai-va-ngan-hang-dien-tu-hien-dai-18824102909504634.chn,10/29/2024 10:00,10/29/2024,,trung_tinh,trung_tinh,an
1312,HDB,https://cafef.vn/hdbank-huy-dong-1000-ty-dong-tu-kenh-trai-phieu-188251128175947881.chn,11/28/2025 17:59,12/1/2025,trung_tinh,,trung_tinh,duyen
1313,MBB,https://cafef.vn/mb-cong-bo-ke-hoach-chia-co-tuc-tien-mat-du-kien-tro-thanh-ngan-hang-tiep-theo-can-moc-lich-su-sau-nhom-big4-188240401103409954.chn,4/1/2024 10:31,4/1/2024,trung_tinh,,trung_tinh,duyen
1314,VIC,https://cafef.vn/chua-day-10-ngay-nua-vingroup-cua-ty-phu-pham-nhat-vuong-se-khoi-cong-4-sieu-du-an-hon-164000-ty-dong-vao-dip-dac-biet-quan-trong-188250810074449959.chn,8/10/2025 7:42,8/11/2025,trung_tinh,,trung_tinh,duyen
1315,VNM,https://cafef.vn/khoi-ngoai-ban-manh-co-phieu-vinamilk-ga-khong-lo-nganh-sua-rot-khoi-top-10-doanh-nghiep-gia-tri-nhat-san-chung-khoan-188240314220856401.chn,3/15/2024 0:03,3/15/2024,,tieu_cuc,tieu_cuc,an
1316,TPB,https://cafef.vn/tpbank-dinh-nghia-lai-ngan-hang-so-toan-dien-khi-cong-nghe-biet-lui-ve-sau-de-trai-tim-len-tieng-188251222150910167.chn,12/23/2025 14:21,12/23/2025,trung_tinh,,trung_tinh,duyen
1317,TCB,https://cafef.vn/co-hoi-nao-sinh-loi-cho-nhung-khoan-tien-nam-cho-thoi-co-dau-tu-18824061216003436.chn,6/13/2024 8:00,6/13/2024,,trung_tinh,trung_tinh,an
1318,TCB,https://cafef.vn/techcombank-bao-lai-hon-275-nghin-ty-dong-trong-nam-2024-so-du-casa-lap-ky-luc-moi-231-nghin-ty-188250120210818786.chn,1/20/2025 21:08,1/21/2025,,tich_cuc,tich_cuc,an
1319,TCB,https://cafef.vn/techcombank-la-ngan-hang-tu-nhan-dau-tien-tai-viet-nam-ban-hanh-khung-trai-phieu-xanh-188241205151601844.chn,12/5/2024 15:15,12/6/2024,,trung_tinh,trung_tinh,an
1320,VIC,https://cafef.vn/dung-buon-neu-lo-tau-vingroup-chaebol-han-quoc-con-ban-het-co-phieu-vic-truoc-khi-gia-tang-bang-lan-188251130225147543.chn,12/1/2025 0:08,12/1/2025,,trung_tinh,trung_tinh,an
1321,TPB,https://cafef.vn/tpbank-du-kien-loi-nhuan-nam-2025-cao-nhat-tu-truoc-den-nay-chua-co-ke-hoach-chia-co-tuc-188250402222812988.chn,4/2/2025 22:27,4/3/2025,trung_tinh,,trung_tinh,duyen
1322,CTG,https://cafef.vn/ctck-du-bao-loi-nhuan-loat-ngan-hang-lon-188250626234831135.chn,6/27/2025 0:12,6/27/2025,,trung_tinh,trung_tinh,an
1323,TCB,https://cafef.vn/techcombank-lap-ky-luc-loi-nhuan-2025-toi-325-nghin-ty-dong-nho-suc-manh-he-sinh-thai-va-nen-tang-so-188260120200830397.chn,1/20/2026 20:08,1/21/2026,tich_cuc,,tich_cuc,duyen
1324,BCM,https://cafef.vn/becamex-group-hut-them-900-ty-dong-tu-kenh-trai-phieu-188251212123450646.chn,12/12/2025 12:43,12/12/2025,,trung_tinh,trung_tinh,an
1325,HPG,https://cafef.vn/muon-tu-chu-thep-tu-noi-dia-hoa-phat-kien-nghi-mo-khoa-hai-mo-sat-tong-tru-luong-600-trieu-tan-188250618152252165.chn,6/18/2025 15:22,6/19/2025,,trung_tinh,trung_tinh,an
1326,SHB,https://cafef.vn/chuyen-gi-day-mot-co-phieu-giao-dich-tren-100-trieu-don-vi-trong-2-phien-lien-tiep-188250423151004149.chn,4/23/2025 15:09,4/24/2025,trung_tinh,,trung_tinh,duyen
1327,GVR,https://cafef.vn/gia-vang-trang-tang-lien-8-thang-co-phieu-cac-cong-ty-trong-nhom-dong-loat-noi-song-von-hoa-cua-dn-dau-nganh-tang-60000-ty-vuot-vpbank-vinamilk-mb-masan-188240610141502573.chn,6/10/2024 14:21,6/10/2024,,trung_tinh,trung_tinh,an
1328,VHM,https://cafef.vn/tai-san-ong-pham-nhat-vuong-tang-hon-10000-ty-trong-3-ngay-loi-cua-ty-phu-lai-ung-nghiem-gia-vic-rat-thap-so-voi-gia-tri-thuc-anh-chi-mat-khi-anh-ban-chua-ban-thi-chua-mat-gi-ca-188240220103101621.chn,2/20/2024 10:32,2/20/2024,trung_tinh,,trung_tinh,duyen
1329,VRE,https://cafef.vn/he-lo-tinh-hinh-moi-cua-vincom-retail-sau-khi-vingroup-thoai-von-188240605095921395.chn,6/5/2024 10:02,6/5/2024,,trung_tinh,trung_tinh,an
1330,FPT,https://cafef.vn/nam-ruc-ro-cua-co-phieu-ho-fpt-van-co-mot-cai-ten-lac-long-18824021322565935.chn,2/15/2024 0:01,2/15/2024,,trung_tinh,trung_tinh,an
1331,HPG,https://cafef.vn/nhung-co-may-kiem-tien-tren-san-chung-khoan-vingroup-hoa-phat-the-gioi-di-dong-top-dau-quan-quan-thuoc-ve-dai-gia-nha-nuoc-thu-hon-nua-ty-moi-phut-188250128233523879.chn,1/29/2025 0:01,1/29/2025,trung_tinh,,trung_tinh,duyen
1332,MWG,https://cafef.vn/dai-gia-viet-thu-gan-500-ty-moi-ngay-nho-ban-du-thu-tu-ban-rau-thit-den-dien-thoai-may-giat-tu-lanh-188251222230646635.chn,12/23/2025 0:06,12/23/2025,,tich_cuc,tich_cuc,an
1333,ACB,https://cafef.vn/lo-dien-nha-dau-tu-ban-145-trieu-co-phieu-acb-thu-ve-hon-4000-ty-dong-188240327104543834.chn,3/27/2024 10:42,3/27/2024,trung_tinh,,trung_tinh,duyen
1334,HPG,https://cafef.vn/nong-nghiep-hoa-phat-cua-ty-phu-tran-dinh-long-nop-ho-so-niem-yet-188260123230111504.chn,1/24/2026 0:05,1/26/2026,,trung_tinh,trung_tinh,an
1335,FPT,https://cafef.vn/fpt-rot-them-800-ty-dong-vao-cong-ty-con-chuyen-ve-ai-va-dien-toan-dam-may-188241105110025855.chn,11/5/2024 11:00,11/5/2024,trung_tinh,,trung_tinh,duyen
1336,VIC,https://cafef.vn/co-phieu-vingroup-tang-kich-tran-ty-phu-pham-nhat-vuong-giau-them-14000-ty-dong-188250804102001586.chn,8/4/2025 10:42,8/4/2025,trung_tinh,,trung_tinh,duyen
1337,GAS,https://cafef.vn/pv-gas-noi-gi-ve-luong-tien-mat-gan-41000-ti-dong-18824030522174453.chn,3/5/2024 22:17,3/6/2024,,trung_tinh,trung_tinh,an
1338,TCB,https://cafef.vn/ba-cai-nhat-trong-quy-12024-tao-da-but-pha-cho-techcombank-188240521124811633.chn,5/21/2024 13:21,5/21/2024,trung_tinh,,trung_tinh,duyen
1339,HPG,https://cafef.vn/doanh-thu-quy-2-cua-hoa-phat-tien-ve-sat-dinh-lich-su-dat-gan-40000-ty-loi-nhuan-tang-120-len-cao-nhat-2-nam-nhung-hrc-la-diem-toi-188240731172749462.chn,7/31/2024 17:31,8/1/2024,,tich_cuc,tich_cuc,an
1340,HPG,https://cafef.vn/hoa-phat-san-xuat-31800-tanngay-trong-thang-8-tang-34-so-voi-cung-ky-188250908100250142.chn,9/8/2025 10:03,9/8/2025,,trung_tinh,trung_tinh,an
1341,VPB,https://cafef.vn/vpbank-lap-ky-luc-loi-nhuan-30600-ty-dong-nam-2025-tang-truong-53-188260119140218786.chn,1/19/2026 14:02,1/19/2026,,tich_cuc,tich_cuc,an
1342,VNM,https://cafef.vn/sau-sua-dac-ong-tho-sua-chua-vinamilk-duoc-ky-vong-tao-suc-hut-tai-thi-truong-trung-quoc-188231002095920868.chn,11/2/2023 10:33,11/2/2023,,trung_tinh,trung_tinh,an
1343,SSI,https://cafef.vn/ssi-lai-ky-luc-gan-5100-ty-nam-2025-hoan-thanh-vuot-20-ke-hoach-188260120200023342.chn,1/20/2026 20:00,1/21/2026,,tich_cuc,tich_cuc,an
1344,VIC,https://cafef.vn/lan-dau-tien-ong-pham-nhat-vuong-vao-top-100-nguoi-giau-nhat-hanh-tinh-188251125144716119.chn,11/25/2025 15:41,11/26/2025,,trung_tinh,trung_tinh,an
1345,FPT,https://cafef.vn/hang-loat-thuong-vu-ma-cong-ty-nuoc-ngoai-cua-fpt-gan-mot-nua-thuong-vu-la-doanh-nghiep-my-188250508012824292.chn,5/8/2025 1:28,5/8/2025,,trung_tinh,trung_tinh,an
1346,HPG,https://cafef.vn/hoa-phat-dau-tu-khu-cong-nghiep-quy-mo-235ha-tai-hung-yen-18825110319244403.chn,11/3/2025 19:24,11/4/2025,trung_tinh,,trung_tinh,duyen
1347,GAS,https://cafef.vn/pv-gas-gas-bao-tin-khan-giua-luc-co-phieu-tang-tran-chua-dap-ung-dieu-kien-cong-ty-dai-chung-17494-co-dong-chi-nam-giu-424-co-phan-188260105140528706.chn,1/5/2026 14:05,1/5/2026,,tieu_cuc,tieu_cuc,an
1348,MWG,https://cafef.vn/sep-the-gioi-di-dong-ne-mua-co-phieu-nhieu-doanh-nghiep-thay-ghe-ceo-188240115110051186.chn,1/15/2024 11:00,1/15/2024,,trung_tinh,trung_tinh,an
1349,VIC,https://cafef.vn/vingroup-len-ke-hoach-phat-hanh-1000-ty-dong-trai-phieu-de-co-cau-no-188250624134812663.chn,6/24/2025 13:48,6/24/2025,trung_tinh,,trung_tinh,duyen
1350,FPT,https://cafef.vn/tap-doan-cong-nghe-so-1-viet-nam-them-mot-lan-len-dinh-vao-ngay-cuoi-nam-2024-188241231110357057.chn,12/31/2024 11:03,12/31/2024,trung_tinh,,trung_tinh,duyen
1351,MWG,https://cafef.vn/the-gioi-di-dong-se-lam-gi-de-lai-4850-ty-dong-nam-2025-188250222085318586.chn,2/22/2025 9:53,2/24/2025,,trung_tinh,trung_tinh,an
1352,TCB,https://cafef.vn/hieu-ve-dong-tien-bi-quyet-giup-ban-quan-ly-va-tich-luy-tien-bac-hieu-qua-188240421230354309.chn,4/22/2024 8:00,4/22/2024,trung_tinh,trung_tinh,trung_tinh,nhat_tri
1353,HPG,https://cafef.vn/lo-dien-chu-no-lon-nhat-cua-hoa-phat-voi-khoan-cho-vay-dai-han-gan-30000-ty-dong-18825090409575169.chn,9/4/2025 9:57,9/4/2025,trung_tinh,,trung_tinh,duyen
1354,VIC,https://cafef.vn/ceo-vingroup-neu-vinspeed-dau-tu-truc-tiep-duong-sat-cao-toc-bac-nam-nha-nuoc-khong-lo-bi-doi-von-keo-dai-tien-do-188251127235702088.chn,11/28/2025 0:03,11/28/2025,,trung_tinh,trung_tinh,an
1355,VHM,https://cafef.vn/vingroup-lot-top-60-cong-ty-tot-nhat-chau-a-xep-tren-ca-suzuki-uniqlo-grab-va-tencent-188260212205304606.chn,2/12/2026 21:00,2/13/2026,,trung_tinh,trung_tinh,an
1356,HPG,https://cafef.vn/lanh-dao-hoa-phat-muon-gom-400000-co-phieu-hpg-188250624103217325.chn,6/24/2025 11:25,6/24/2025,trung_tinh,,trung_tinh,duyen
1357,FPT,https://cafef.vn/lo-dien-top-10-co-dong-lon-nhat-cua-fpt-truoc-cu-roi-tu-150000-xuong-110000-dong-3-ca-map-ngoai-tang-manh-so-huu-188250408013751285.chn,4/8/2025 1:37,4/8/2025,trung_tinh,,trung_tinh,duyen
1358,MWG,https://cafef.vn/trong-khi-khoi-ngoai-lien-tuc-xa-hang-mwg-dragon-capital-gom-them-frt-188231103065817241.chn,11/3/2023 6:58,11/3/2023,trung_tinh,,trung_tinh,duyen
1359,MSN,https://cafef.vn/ong-nguyen-dang-quang-lai-roi-danh-sach-ty-phu-do-la-cua-forbes-188240116014356938.chn,1/16/2024 7:23,1/16/2024,trung_tinh,,trung_tinh,duyen
1360,VIC,https://cafef.vn/vingroup-cua-ty-phu-pham-nhat-vuong-lam-sieu-du-an-do-thi-tri-gia-hon-41000-ty-dong-tai-thu-phu-cong-nghiep-mien-bac-188250517151503242.chn,5/17/2025 15:14,5/19/2025,trung_tinh,trung_tinh,trung_tinh,nhat_tri
1361,HPG,https://cafef.vn/san-luong-ban-thep-thang-12024-cua-hoa-phat-tang-gan-60-so-voi-cung-ky-188240202153234369.chn,2/2/2024 15:32,2/5/2024,,tich_cuc,tich_cuc,an
1362,MWG,https://cafef.vn/cuoc-dua-cua-cac-minimart-bach-hoa-xanh-nam-54-thi-phan-ve-gia-tri-ap-dao-wincommerce-central-retail-saigon-coop-188241231140321657.chn,12/31/2024 14:03,12/31/2024,trung_tinh,,trung_tinh,duyen
1363,ACB,https://cafef.vn/vi-sao-acb-chon-nam-2023-de-tien-phong-cong-bo-bao-cao-rieng-ve-phat-trien-ben-vung-esg-tai-viet-nam-188231123154631517.chn,11/23/2023 15:46,11/24/2023,trung_tinh,,trung_tinh,duyen
1364,HPG,https://cafef.vn/hoa-phat-tang-gia-thep-ban-le-lan-thu-3-trong-thang-12-188231221145001632.chn,12/21/2023 14:50,12/21/2023,,trung_tinh,trung_tinh,an
1365,MWG,https://cafef.vn/the-gioi-di-dong-bot-gan-2-trieu-co-phieu-esop-sau-khi-lang-nghe-co-dong-nguoi-duoc-mua-nhieu-nhat-van-lai-ngay-50-ty-188250324233436402.chn,3/25/2025 0:08,3/25/2025,trung_tinh,,trung_tinh,duyen
